amount,hour,is_impulsive,category_enc
29209.0,12,0,0
95644.0,12,0,1
210989.0,9,0,4
92125.0,9,0,1
53172.0,9,0,0
55830.0,9,0,5
29974.0,21,0,0
33357.0,15,0,1
15675.0,2,0,5
58356.0,8,0,3
129751.0,5,0,3
59855.0,1,0,3
45276.0,23,0,5
23112.0,0,0,3
99739.0,10,0,2
38495.0,20,0,5
238072.0,18,0,4
81833.0,5,0,1
132266.0,1,0,3
59849.0,13,0,1
118319.0,12,0,2
10510.0,22,0,1
401725.0,12,0,4
95048.0,12,0,1
48652.0,12,0,1
216947.0,23,0,2
100895.0,10,0,1
208601.0,14,0,4
83136.0,22,1,4
33602.0,19,0,1
66532.0,6,0,5
193635.0,21,1,0
129549.0,19,0,4
499966.0,17,0,4
30203.0,16,0,5
31973.0,17,0,0
467665.0,1,1,4
92757.0,17,0,1
44135.0,13,0,1
313988.0,11,0,4
430641.0,0,1,4
113095.0,21,0,1
23643.0,21,0,1
79833.0,15,0,1
103938.0,16,0,1
118983.0,1,0,1
337336.0,1,1,4
57912.0,2,0,3
68116.0,14,0,1
19736.0,13,0,5
106092.0,7,0,0
46562.0,8,0,5
28831.0,5,0,1
495083.0,7,0,4
112622.0,8,0,4
114839.0,1,0,1
54362.0,14,0,1
28996.0,2,0,5
112830.0,0,0,1
43510.0,14,0,1
30814.0,10,0,3
118674.0,3,1,0
112345.0,20,0,1
67466.0,18,0,2
36823.0,18,0,1
184569.0,20,0,0
88695.0,23,0,1
18640.0,17,0,1
80717.0,1,0,1
117055.0,14,0,1
32753.0,22,0,1
16662.0,17,0,1
41206.0,23,0,0
104280.0,21,0,1
39517.0,5,0,5
70917.0,1,0,1
106596.0,9,0,0
84925.0,4,0,1
146823.0,11,0,3
346585.0,9,0,4
70531.0,11,0,1
264590.0,16,0,2
35817.0,2,0,3
81674.0,5,0,2
94919.0,12,0,1
164011.0,17,0,4
57921.0,10,0,0
74300.0,17,0,1
190241.0,0,1,4
248484.0,13,0,4
102664.0,2,0,3
349275.0,6,0,4
218953.0,13,0,4
37221.0,11,0,1
66227.0,16,0,1
24315.0,22,0,5
50265.0,8,0,1
111874.0,16,0,2
45461.0,22,0,1
27846.0,5,0,1
98191.0,16,0,1
91889.0,23,0,3
279902.0,17,0,4
169768.0,13,0,0
41714.0,18,0,1
368746.0,6,0,4
12428.0,7,0,3
46252.0,5,0,1
447226.0,4,1,4
54333.0,3,0,5
169748.0,7,0,0
92256.0,15,0,1
40218.0,13,0,1
412858.0,8,0,4
39878.0,23,0,3
29840.0,7,0,3
345337.0,17,0,4
12927.0,14,0,3
265554.0,10,0,4
92595.0,23,0,1
66329.0,9,0,1
263533.0,22,1,4
94115.0,5,0,1
80381.0,23,1,0
10322.0,4,0,5
34492.0,17,0,5
109884.0,8,0,1
24194.0,12,0,5
137926.0,0,0,3
117265.0,8,0,3
102394.0,21,1,0
67323.0,6,0,5
99559.0,6,0,1
109507.0,17,0,3
240853.0,8,0,4
18925.0,8,0,1
99570.0,21,1,0
231719.0,17,0,2
96078.0,3,1,4
61630.0,0,0,5
64990.0,1,1,4
294016.0,14,0,4
128626.0,9,0,0
53234.0,19,0,0
16052.0,4,0,1
34612.0,5,0,2
71378.0,5,0,0
47109.0,21,0,1
31894.0,23,0,1
44993.0,18,0,1
71262.0,4,0,5
110449.0,14,0,1
171893.0,7,0,0
112579.0,23,0,1
50339.0,20,0,5
34681.0,12,0,1
307336.0,5,0,4
39787.0,9,0,5
59181.0,12,0,1
29759.0,21,0,1
112215.0,22,0,1
19114.0,10,0,0
76728.0,18,0,1
62583.0,16,0,1
10574.0,20,0,3
116831.0,3,0,1
114927.0,12,0,1
84093.0,16,0,3
377354.0,15,0,4
392035.0,0,1,4
201995.0,11,0,2
54072.0,3,0,1
397701.0,7,0,4
55618.0,0,0,1
115536.0,15,0,3
18659.0,16,0,0
430793.0,21,1,4
280881.0,4,0,2
33298.0,3,0,1
121243.0,9,0,2
66194.0,6,0,5
27469.0,13,0,1
34172.0,4,0,5
90958.0,5,0,3
23765.0,16,0,5
87273.0,4,0,1
79938.0,10,0,1
73525.0,0,1,0
54652.0,1,0,3
59153.0,13,0,2
127147.0,21,1,0
290735.0,8,0,4
193735.0,10,0,0
31026.0,20,0,3
44920.0,14,0,0
93212.0,5,0,1
324521.0,22,1,4
38623.0,11,0,0
165376.0,10,0,2
91505.0,14,0,1
414829.0,2,1,4
34700.0,7,0,1
100353.0,6,0,4
185577.0,5,0,0
66608.0,15,0,1
124342.0,16,0,0
323274.0,4,1,4
98548.0,2,0,1
350121.0,5,0,4
89713.0,4,0,1
5646.0,9,0,5
56710.0,20,0,4
101860.0,23,0,1
11767.0,17,0,1
64719.0,3,0,1
53758.0,11,0,3
56471.0,19,0,1
96223.0,23,1,0
59177.0,15,0,3
123474.0,20,0,2
391653.0,14,0,4
45098.0,12,0,1
108934.0,15,0,2
67437.0,17,0,5
103607.0,13,0,4
90062.0,1,0,1
463771.0,20,0,4
45082.0,9,0,0
78802.0,16,0,1
118896.0,14,0,1
90768.0,5,0,2
364393.0,17,0,4
43719.0,17,0,0
64078.0,19,0,5
85756.0,7,0,1
110606.0,19,0,0
163031.0,15,0,4
50640.0,10,0,4
41632.0,3,0,1
78310.0,23,0,1
74422.0,9,0,4
75298.0,9,0,1
278399.0,14,0,4
115255.0,11,0,4
160923.0,19,0,2
104083.0,23,0,1
56279.0,18,0,1
159598.0,14,0,2
53219.0,8,0,4
73328.0,20,0,1
112866.0,16,0,3
230901.0,1,1,4
88583.0,3,0,1
143858.0,11,0,4
60948.0,23,0,1
230555.0,15,0,2
331130.0,21,1,4
99976.0,17,0,1
191223.0,10,0,0
105218.0,14,0,4
49377.0,13,0,1
86288.0,7,0,1
176471.0,10,0,2
12616.0,2,0,3
51719.0,1,0,5
28740.0,8,0,0
79094.0,12,0,3
66977.0,2,0,5
108639.0,5,0,0
87389.0,12,0,3
20993.0,0,0,1
50009.0,16,0,0
72659.0,17,0,5
11898.0,20,0,1
76724.0,8,0,3
442608.0,5,0,4
355943.0,5,0,4
92166.0,3,0,3
96259.0,13,0,1
20036.0,7,0,1
14644.0,6,0,3
297439.0,10,0,2
56278.0,22,0,1
126359.0,15,0,3
192880.0,22,1,4
123523.0,6,0,0
146303.0,14,0,3
41371.0,6,0,5
104610.0,2,1,4
107431.0,7,0,1
133791.0,17,0,4
242223.0,5,0,4
252335.0,15,0,2
70366.0,3,1,4
291061.0,19,0,4
41260.0,19,0,1
222803.0,23,1,4
35915.0,5,0,2
53099.0,13,0,3
28047.0,14,0,1
97034.0,17,0,0
443325.0,4,1,4
34050.0,2,0,2
86628.0,2,1,0
444298.0,17,0,4
121686.0,22,0,3
93688.0,2,0,1
99197.0,22,0,1
37979.0,7,0,5
37171.0,12,0,1
107178.0,3,0,2
292603.0,10,0,2
234413.0,6,0,2
92971.0,20,0,1
286298.0,22,0,2
30961.0,6,0,1
354439.0,1,1,4
52217.0,1,0,5
63162.0,23,0,5
318608.0,0,1,4
51328.0,14,0,4
46769.0,11,0,0
44601.0,16,0,5
55840.0,8,0,5
40954.0,12,0,1
78766.0,16,0,1
79215.0,14,0,0
25633.0,13,0,5
61743.0,4,0,1
415627.0,21,1,4
127903.0,20,0,3
124670.0,8,0,4
109234.0,17,0,2
98580.0,7,0,0
476997.0,13,0,4
71622.0,17,0,1
79787.0,6,0,1
61910.0,12,0,1
104375.0,18,0,3
116031.0,3,0,1
115691.0,15,0,1
259673.0,9,0,2
219565.0,10,0,4
327378.0,23,1,4
149710.0,16,0,2
116313.0,0,0,1
84962.0,23,0,1
64785.0,23,0,5
144578.0,9,0,0
11784.0,21,0,5
486473.0,14,0,4
300571.0,2,1,4
140873.0,18,0,4
34864.0,9,0,1
57808.0,17,0,5
144820.0,19,0,0
128758.0,18,0,0
196054.0,3,1,4
60137.0,22,0,2
82401.0,19,0,2
22459.0,8,0,1
279779.0,20,0,4
83494.0,20,0,1
45043.0,4,0,0
180351.0,7,0,4
95598.0,23,0,1
89428.0,23,0,3
46887.0,22,0,1
116620.0,1,0,1
29048.0,5,0,1
33536.0,17,0,3
17652.0,20,0,1
74017.0,21,0,1
134407.0,21,0,3
57970.0,17,0,1
42209.0,13,0,3
137858.0,17,0,2
449518.0,17,0,4
198739.0,19,0,2
231279.0,6,0,2
39803.0,9,0,5
57794.0,5,0,5
117765.0,19,0,2
14218.0,8,0,5
111426.0,15,0,4
31628.0,3,0,5
93862.0,20,0,1
18103.0,15,0,5
214019.0,6,0,2
28967.0,2,0,5
83072.0,5,0,3
438663.0,12,0,4
16799.0,19,0,5
6925.0,10,0,5
19370.0,21,0,5
41928.0,9,0,1
75474.0,16,0,5
73993.0,22,0,5
43604.0,21,0,2
50603.0,4,0,5
42119.0,3,0,1
17110.0,15,0,1
39197.0,13,0,5
15986.0,2,0,1
60103.0,13,0,1
186755.0,5,0,0
247208.0,22,0,2
69001.0,19,0,1
127951.0,22,1,0
34872.0,8,0,1
19438.0,22,0,5
55773.0,20,0,1
78860.0,16,0,5
53422.0,15,0,1
229409.0,6,0,4
48846.0,23,0,1
66103.0,5,0,1
266339.0,21,0,2
84168.0,13,0,1
54951.0,9,0,3
32597.0,7,0,3
107869.0,3,0,1
46754.0,11,0,1
30889.0,10,0,5
58807.0,14,0,1
34307.0,8,0,5
146211.0,9,0,4
50908.0,12,0,1
68384.0,1,0,1
56274.0,15,0,3
54706.0,13,0,1
209372.0,9,0,4
41704.0,10,0,5
328618.0,17,0,4
464393.0,14,0,4
24066.0,10,0,5
171191.0,7,0,2
70528.0,5,0,5
39299.0,11,0,1
41600.0,16,0,0
433030.0,6,0,4
123109.0,10,0,2
331703.0,19,0,4
40033.0,15,0,1
59923.0,13,0,2
303052.0,14,0,4
321482.0,8,0,4
82411.0,5,0,3
54134.0,3,0,1
171544.0,7,0,0
156911.0,19,0,2
296885.0,10,0,4
185130.0,6,0,4
165889.0,1,1,0
125245.0,9,0,4
62022.0,7,0,4
119008.0,23,0,1
174571.0,22,1,0
47441.0,9,0,3
247854.0,11,0,4
13857.0,21,0,3
21291.0,19,0,5
61208.0,13,0,5
63989.0,9,0,1
124254.0,4,0,2
127865.0,20,0,4
276713.0,14,0,4
81419.0,13,0,3
293319.0,6,0,4
66727.0,5,0,1
101816.0,2,1,4
56415.0,21,0,5
55180.0,18,0,0
105284.0,16,0,1
133923.0,20,0,3
258657.0,18,0,4
63585.0,4,0,1
79713.0,4,1,0
143246.0,21,1,0
116569.0,7,0,2
108369.0,21,1,4
62991.0,14,0,5
36207.0,6,0,5
245957.0,18,0,4
69687.0,2,0,1
64596.0,18,0,1
340906.0,6,0,4
257630.0,5,0,2
10180.0,8,0,3
343539.0,14,0,4
79761.0,14,0,2
66938.0,14,0,1
75938.0,16,0,4
64253.0,16,0,1
71914.0,10,0,5
111439.0,18,0,3
299368.0,16,0,2
26880.0,21,0,5
55015.0,2,0,5
77655.0,6,0,0
99262.0,14,0,1
63973.0,6,0,1
409035.0,22,1,4
227988.0,12,0,2
148877.0,16,0,3
118763.0,2,0,3
80506.0,5,0,1
366866.0,22,1,4
188616.0,20,0,0
30449.0,13,0,5
89769.0,17,0,0
127328.0,23,1,0
117761.0,14,0,0
24046.0,16,0,0
72811.0,18,0,0
67109.0,13,0,5
255475.0,11,0,2
84481.0,12,0,1
21128.0,22,0,1
54175.0,3,0,1
378437.0,11,0,4
35409.0,0,0,0
324306.0,8,0,4
37901.0,19,0,1
110022.0,19,0,0
292413.0,6,0,4
363330.0,23,1,4
37458.0,1,0,5
113772.0,13,0,4
13320.0,15,0,1
39117.0,13,0,1
58952.0,21,0,1
148549.0,2,1,4
23257.0,5,0,5
348072.0,9,0,4
150066.0,13,0,0
76149.0,1,0,1
67925.0,11,0,4
71326.0,14,0,1
31560.0,4,0,5
86538.0,19,0,4
85226.0,8,0,1
91203.0,13,0,3
20860.0,17,0,3
78578.0,5,0,1
87302.0,18,0,4
120470.0,12,0,3
58092.0,10,0,5
175200.0,17,0,0
85952.0,12,0,1
52722.0,11,0,1
102608.0,3,0,1
182840.0,14,0,0
86676.0,12,0,3
386118.0,17,0,4
12282.0,12,0,1
34380.0,1,0,3
32701.0,17,0,1
77704.0,8,0,1
192636.0,5,0,0
79556.0,15,0,1
35555.0,6,0,1
27805.0,21,0,3
85120.0,11,0,3
87231.0,13,0,1
77936.0,5,0,5
153904.0,18,0,4
202609.0,19,0,4
65500.0,9,0,1
72215.0,18,0,3
28191.0,20,0,1
21879.0,23,0,1
147649.0,18,0,4
31966.0,17,0,0
117514.0,5,0,1
92647.0,12,0,3
84690.0,11,0,2
133882.0,16,0,2
267830.0,20,0,4
17747.0,20,0,5
12805.0,18,0,5
299406.0,1,1,4
61683.0,5,0,1
328060.0,11,0,4
17694.0,19,0,3
55152.0,0,0,5
470287.0,14,0,4
32389.0,2,0,1
18136.0,22,0,5
17241.0,9,0,1
77970.0,19,0,1
171951.0,18,0,0
10013.0,19,0,1
42423.0,14,0,1
72874.0,21,0,1
33739.0,2,0,3
23787.0,3,0,1
285511.0,7,0,4
57446.0,21,0,1
44630.0,1,0,1
41899.0,18,0,1
104449.0,16,0,4
45854.0,20,0,5
61339.0,22,0,5
61420.0,7,0,1
91586.0,0,1,0
69797.0,13,0,3
194823.0,21,1,4
99821.0,6,0,1
23684.0,18,0,1
76533.0,3,0,2
87884.0,11,0,1
113042.0,7,0,1
21070.0,8,0,0
388868.0,14,0,4
105447.0,12,0,1
91714.0,4,0,1
83097.0,3,0,1
71391.0,14,0,5
85035.0,16,0,1
41318.0,10,0,0
51297.0,13,0,5
140863.0,4,1,4
31614.0,11,0,2
70075.0,17,0,2
86508.0,13,0,2
108185.0,18,0,1
83405.0,20,0,1
37205.0,14,0,1
199707.0,8,0,0
85954.0,21,0,3
39581.0,21,0,5
36086.0,1,0,1
71053.0,14,0,1
43477.0,16,0,1
80445.0,13,0,1
135759.0,0,1,4
108582.0,13,0,0
93666.0,9,0,4
272975.0,19,0,4
493521.0,6,0,4
394357.0,7,0,4
80081.0,22,0,1
96849.0,19,0,0
14777.0,3,0,5
496680.0,4,1,4
143683.0,14,0,4
62629.0,8,0,5
50519.0,23,0,1
60463.0,15,0,5
419741.0,18,0,4
63206.0,21,1,0
72280.0,0,0,1
47035.0,6,0,1
40236.0,17,0,2
199290.0,17,0,0
35484.0,3,0,1
103215.0,5,0,1
64376.0,12,0,5
25958.0,6,0,1
180425.0,5,0,0
56438.0,6,0,1
26350.0,6,0,1
42287.0,6,0,5
22329.0,21,0,1
153095.0,23,1,0
493115.0,11,0,4
46720.0,6,0,1
332704.0,5,0,4
246965.0,13,0,4
130374.0,6,0,3
32347.0,21,0,2
315690.0,14,0,4
375161.0,20,0,4
89109.0,2,0,3
31130.0,21,0,1
193039.0,9,0,0
25737.0,6,0,1
51170.0,1,0,1
237039.0,4,1,4
35276.0,1,0,0
146575.0,16,0,4
22458.0,2,0,5
38701.0,14,0,1
62128.0,0,0,1
64986.0,0,0,5
78778.0,6,0,3
184453.0,6,0,0
42512.0,8,0,5
30173.0,13,0,5
182814.0,23,1,4
10443.0,17,0,1
45365.0,5,0,5
375602.0,8,0,4
90565.0,2,0,1
381166.0,5,0,4
149330.0,2,0,2
34004.0,5,0,0
99257.0,17,0,1
387764.0,18,0,4
91980.0,9,0,1
47183.0,12,0,0
53110.0,6,0,1
57062.0,5,0,1
37581.0,5,0,3
126253.0,10,0,3
80916.0,5,0,1
29063.0,22,0,0
205534.0,14,0,2
66417.0,13,0,2
82513.0,4,0,1
108934.0,22,0,2
36734.0,0,0,1
31363.0,23,0,0
81791.0,17,0,3
184053.0,7,0,2
14748.0,9,0,5
73059.0,11,0,1
64628.0,4,0,5
45173.0,8,0,5
27220.0,3,0,5
89031.0,21,0,1
66220.0,15,0,3
57391.0,7,0,1
9985.0,18,0,5
42127.0,12,0,0
102353.0,11,0,0
27868.0,13,0,3
20529.0,2,0,1
101402.0,18,0,3
97930.0,14,0,2
14688.0,7,0,1
75485.0,21,0,1
103650.0,22,0,1
66158.0,8,0,1
48423.0,17,0,0
72632.0,6,0,1
148067.0,15,0,3
60708.0,15,0,2
17977.0,0,0,1
101962.0,10,0,1
14170.0,21,0,3
136185.0,8,0,0
144963.0,22,0,3
219973.0,10,0,4
137877.0,8,0,0
60216.0,5,0,1
127752.0,16,0,3
259478.0,18,0,4
187295.0,18,0,0
73848.0,17,0,2
56717.0,12,0,1
24881.0,12,0,3
174974.0,0,1,0
323177.0,23,1,4
39802.0,4,0,1
160895.0,16,0,4
59132.0,19,0,2
93989.0,13,0,0
79111.0,20,0,1
77147.0,10,0,1
37123.0,9,0,3
38873.0,6,0,5
320057.0,8,0,4
31265.0,16,0,1
267563.0,13,0,4
102120.0,5,0,0
407522.0,18,0,4
34279.0,4,0,2
475973.0,20,0,4
49298.0,7,0,5
351420.0,3,1,4
79066.0,13,0,5
124382.0,15,0,4
420106.0,14,0,4
190257.0,17,0,4
104746.0,18,0,0
10158.0,10,0,5
46228.0,23,0,1
242244.0,18,0,4
196361.0,8,0,0
128044.0,6,0,3
53060.0,19,0,1
9158.0,0,0,5
289724.0,12,0,2
85512.0,11,0,0
83416.0,5,0,2
353823.0,14,0,4
105749.0,15,0,1
27477.0,2,0,5
74197.0,17,0,3
118369.0,12,0,1
23907.0,4,0,5
471053.0,21,1,4
68781.0,13,0,3
54473.0,17,0,0
61525.0,20,0,1
95181.0,18,0,2
96597.0,18,0,1
119471.0,6,0,1
220389.0,9,0,4
67348.0,8,0,1
105147.0,1,1,0
123762.0,16,0,2
126424.0,21,0,2
241972.0,18,0,4
401102.0,9,0,4
72648.0,13,0,2
48262.0,16,0,5
49749.0,5,0,3
75207.0,0,0,3
74756.0,12,0,1
295741.0,11,0,4
204030.0,3,1,4
100078.0,3,0,1
40971.0,6,0,2
178000.0,5,0,2
33489.0,20,0,1
72001.0,4,0,5
58698.0,9,0,5
29733.0,3,0,5
15498.0,17,0,1
33818.0,18,0,2
40553.0,8,0,5
162087.0,5,0,2
109278.0,17,0,1
99010.0,19,0,1
12776.0,14,0,1
202911.0,2,0,2
39681.0,21,0,1
47766.0,11,0,1
79089.0,8,0,1
192190.0,7,0,0
61898.0,19,0,1
73417.0,4,1,4
127395.0,6,0,3
36810.0,9,0,2
57476.0,4,1,0
56932.0,9,0,4
222135.0,4,0,2
59817.0,3,0,5
59578.0,1,1,0
88369.0,13,0,1
34082.0,8,0,1
254555.0,17,0,4
245661.0,11,0,4
74117.0,10,0,5
243513.0,13,0,4
25847.0,23,0,3
124475.0,19,0,0
124179.0,15,0,3
98989.0,20,0,1
57367.0,18,0,5
25928.0,1,0,1
23588.0,10,0,1
25535.0,22,0,0
182149.0,11,0,4
307759.0,12,0,4
47613.0,21,0,3
50851.0,23,1,0
57965.0,1,0,1
497860.0,2,1,4
93725.0,13,0,1
115057.0,10,0,1
75040.0,8,0,5
17629.0,23,0,1
22300.0,21,0,0
51861.0,9,0,5
183702.0,13,0,2
32330.0,1,0,1
47706.0,7,0,3
135949.0,6,0,0
158689.0,2,1,4
105161.0,2,0,1
423262.0,5,0,4
106678.0,2,1,4
88250.0,20,0,1
41287.0,4,0,5
279828.0,15,0,2
14109.0,11,0,5
50753.0,11,0,4
28033.0,7,0,5
48213.0,1,0,1
100757.0,13,0,1
170182.0,1,1,4
113393.0,19,0,1
71284.0,14,0,3
58415.0,11,0,1
92936.0,2,0,1
146428.0,17,0,3
41154.0,22,0,5
480128.0,12,0,4
30778.0,21,0,1
72941.0,17,0,3
125250.0,17,0,0
35102.0,1,0,5
9288.0,9,0,5
148873.0,0,0,2
24058.0,21,0,2
112808.0,23,0,1
74497.0,20,0,1
124317.0,0,1,0
85469.0,7,0,1
48997.0,19,0,1
186823.0,16,0,0
442520.0,0,1,4
19341.0,15,0,1
81779.0,22,0,1
218533.0,11,0,2
17373.0,12,0,5
66765.0,0,0,5
57742.0,3,0,5
94921.0,11,0,1
310257.0,14,0,4
61710.0,17,0,3
87078.0,7,0,2
103142.0,17,0,0
192442.0,12,0,2
126355.0,14,0,3
443064.0,12,0,4
29161.0,12,0,5
67470.0,10,0,5
80586.0,16,0,1
94493.0,10,0,4
70739.0,17,0,1
194990.0,9,0,0
31267.0,8,0,1
51263.0,3,0,5
288057.0,1,0,2
84012.0,6,0,1
92313.0,20,0,1
67935.0,17,0,0
438070.0,19,0,4
336008.0,11,0,4
45359.0,11,0,1
297619.0,23,1,4
61784.0,3,0,1
59725.0,19,0,2
107277.0,0,0,3
68057.0,18,0,1
59935.0,21,0,5
62578.0,17,0,0
51783.0,11,0,0
70596.0,1,1,0
75765.0,8,0,5
155405.0,17,0,0
117363.0,14,0,4
217379.0,8,0,2
53947.0,2,0,1
30420.0,21,0,5
30502.0,17,0,2
65157.0,10,0,0
196833.0,15,0,2
67392.0,17,0,1
49133.0,14,0,5
133487.0,14,0,2
126866.0,5,0,4
47734.0,16,0,1
82215.0,20,0,1
125775.0,23,0,3
448486.0,16,0,4
60437.0,4,0,1
424216.0,19,0,4
38809.0,14,0,0
450050.0,2,1,4
28952.0,22,0,1
184472.0,6,0,0
184496.0,15,0,0
132213.0,10,0,0
226527.0,23,0,2
30709.0,8,0,1
83380.0,19,0,0
45373.0,22,0,1
39384.0,17,0,5
128128.0,3,1,0
30420.0,16,0,0
122225.0,17,0,4
56739.0,6,0,5
39155.0,7,0,1
67990.0,11,0,5
228712.0,7,0,4
71649.0,16,0,3
110608.0,20,0,1
288219.0,3,1,4
103238.0,13,0,3
196053.0,18,0,0
31354.0,11,0,1
119797.0,15,0,1
41395.0,15,0,5
262751.0,14,0,4
59244.0,3,1,0
173631.0,2,1,0
18079.0,11,0,5
142551.0,12,0,0
474339.0,16,0,4
121692.0,1,1,0
67291.0,8,0,0
87445.0,10,0,3
77193.0,6,0,1
285620.0,18,0,4
103288.0,15,0,2
83162.0,5,0,1
66311.0,2,0,5
116305.0,19,0,0
70938.0,16,0,5
229786.0,15,0,4
40456.0,18,0,1
42704.0,12,0,3
19191.0,4,0,3
187564.0,11,0,2
124919.0,2,0,3
59123.0,16,0,0
144265.0,0,1,0
138823.0,10,0,0
59670.0,0,1,0
52148.0,18,0,1
98305.0,15,0,0
16972.0,16,0,5
55137.0,8,0,2
71642.0,6,0,4
67111.0,14,0,3
344050.0,5,0,4
28234.0,12,0,5
354311.0,21,1,4
93682.0,3,0,1
189799.0,3,0,2
82419.0,1,1,0
52072.0,10,0,5
119044.0,18,0,4
110882.0,12,0,0
268274.0,6,0,2
103853.0,7,0,3
302233.0,23,1,4
139259.0,1,1,4
46170.0,15,0,1
363453.0,8,0,4
272672.0,5,0,4
107756.0,14,0,1
103674.0,18,0,1
90732.0,12,0,1
53053.0,0,1,4
367389.0,23,1,4
93364.0,6,0,3
157983.0,8,0,4
78441.0,17,0,2
67098.0,3,0,3
76653.0,14,0,5
184529.0,22,1,0
155145.0,5,0,2
206041.0,0,0,2
83090.0,16,0,3
118309.0,0,0,1
63044.0,19,0,1
416293.0,11,0,4
59940.0,9,0,5
117627.0,8,0,1
116170.0,0,1,0
92200.0,23,0,3
179075.0,5,0,0
411688.0,16,0,4
163710.0,15,0,0
38617.0,1,0,5
183647.0,17,0,2
14653.0,17,0,5
28476.0,23,0,1
80291.0,20,0,1
105000.0,4,0,1
39283.0,0,0,3
495013.0,13,0,4
17110.0,16,0,5
109596.0,7,0,1
101510.0,13,0,1
197235.0,3,1,0
67706.0,12,0,0
102792.0,10,0,4
56698.0,20,0,0
233109.0,1,1,4
40558.0,0,0,0
68341.0,7,0,5
223782.0,22,0,2
66102.0,11,0,5
13813.0,15,0,3
37722.0,11,0,0
216272.0,22,1,4
113775.0,16,0,0
228705.0,11,0,4
158047.0,3,0,2
32063.0,0,0,5
49078.0,12,0,5
160223.0,3,1,0
53587.0,22,0,1
71507.0,15,0,3
288313.0,4,1,4
69289.0,22,1,0
362064.0,9,0,4
35819.0,8,0,1
11826.0,6,0,1
70651.0,19,0,1
53378.0,2,0,1
119373.0,5,0,1
59345.0,2,0,3
41791.0,9,0,0
72857.0,16,0,5
23714.0,19,0,1
199954.0,2,1,0
109428.0,11,0,1
18485.0,20,0,5
255232.0,11,0,4
109636.0,13,0,4
116462.0,22,0,3
136533.0,5,0,2
41414.0,18,0,1
79360.0,2,0,1
128930.0,23,1,0
32867.0,0,0,1
65320.0,2,1,0
72361.0,17,0,4
74473.0,20,0,0
113707.0,13,0,0
102927.0,17,0,3
277872.0,23,1,4
38655.0,16,0,0
54040.0,13,0,3
64702.0,19,0,5
35217.0,12,0,2
18749.0,23,0,5
112336.0,21,1,0
134456.0,10,0,0
33269.0,13,0,1
168633.0,21,1,0
70961.0,11,0,1
357500.0,10,0,4
384877.0,8,0,4
115948.0,1,1,0
16892.0,8,0,1
432056.0,18,0,4
51930.0,5,0,5
186306.0,6,0,4
81564.0,14,0,2
19711.0,5,0,1
126189.0,15,0,0
52032.0,5,0,5
67678.0,13,0,1
74651.0,20,0,3
117678.0,16,0,1
214537.0,15,0,4
21635.0,0,0,1
76393.0,23,0,1
54790.0,2,1,0
65108.0,7,0,5
131664.0,18,0,0
62299.0,7,0,1
37713.0,4,0,1
110277.0,11,0,3
118423.0,4,0,1
317454.0,23,1,4
74318.0,4,1,4
24972.0,16,0,1
107701.0,12,0,4
118520.0,2,0,1
99419.0,8,0,1
348011.0,1,1,4
106529.0,23,0,1
236085.0,5,0,4
75273.0,5,0,1
72651.0,7,0,5
90347.0,21,0,1
86676.0,21,1,0
33610.0,2,0,0
71223.0,15,0,0
51783.0,2,0,2
64981.0,3,0,5
364387.0,4,1,4
58288.0,8,0,1
17311.0,23,0,3
111436.0,10,0,1
85041.0,4,0,1
88471.0,20,0,1
128522.0,20,0,0
43105.0,15,0,5
18208.0,0,0,1
316273.0,17,0,4
56196.0,0,0,2
73022.0,12,0,1
46399.0,11,0,3
192268.0,23,1,4
104467.0,18,0,3
44591.0,7,0,5
89158.0,21,0,3
176295.0,16,0,0
81815.0,14,0,2
52294.0,16,0,5
293408.0,21,1,4
38668.0,7,0,1
146218.0,4,1,0
13330.0,22,0,5
75392.0,15,0,1
36767.0,1,0,0
115473.0,19,0,3
27489.0,18,0,5
50944.0,11,0,5
188629.0,23,0,2
36919.0,3,0,5
487888.0,16,0,4
100491.0,13,0,1
168903.0,3,1,0
493379.0,22,1,4
18159.0,1,0,1
71329.0,19,0,1
137142.0,16,0,2
69471.0,12,0,1
80798.0,13,0,4
86758.0,12,0,4
51489.0,8,0,1
119306.0,19,0,1
44656.0,2,0,3
110617.0,11,0,0
192513.0,20,0,4
211870.0,14,0,4
347756.0,10,0,4
385279.0,15,0,4
306792.0,21,1,4
77933.0,18,0,2
106923.0,23,1,0
94425.0,15,0,1
255821.0,2,1,4
23121.0,2,0,2
146312.0,2,0,3
493376.0,11,0,4
129851.0,14,0,0
360550.0,10,0,4
11531.0,22,0,1
44288.0,1,0,5
50962.0,10,0,1
32893.0,17,0,1
243830.0,13,0,4
291358.0,4,1,4
97957.0,0,1,0
51110.0,21,0,1
51858.0,4,0,1
99024.0,21,1,0
119290.0,3,0,1
104347.0,5,0,1
75373.0,21,0,5
80191.0,7,0,1
57869.0,15,0,5
360577.0,15,0,4
88097.0,0,0,1
69598.0,15,0,5
76917.0,8,0,3
480457.0,13,0,4
112122.0,19,0,1
39588.0,12,0,5
81368.0,8,0,4
22390.0,16,0,1
70460.0,17,0,5
164161.0,18,0,0
101776.0,15,0,0
73114.0,8,0,1
284044.0,21,1,4
37377.0,12,0,1
46711.0,9,0,3
46098.0,1,0,1
81810.0,18,0,4
24310.0,20,0,3
48357.0,21,0,1
360825.0,20,0,4
100840.0,22,0,1
87679.0,0,0,3
17780.0,21,0,3
12833.0,6,0,1
